booking_id,booking_date,cancel_date,checkin_date,checkout_date,is_canceled
27172,10/23/2016,,4/13/2017,4/18/2017,0
27173,10/23/2016,,5/16/2017,5/23/2017,0
27174,10/23/2016,,5/16/2017,5/23/2017,0
27175,10/23/2016,,6/19/2017,6/24/2017,0
27176,10/23/2016,,6/19/2017,6/24/2017,0
27177,10/23/2016,,6/19/2017,6/24/2017,0
27178,10/23/2016,,6/19/2017,6/24/2017,0
27179,10/23/2016,,6/19/2017,6/24/2017,0
27180,10/23/2016,,6/24/2017,7/1/2017,0
27181,10/24/2016,10/27/2016,11/6/2016,11/7/2016,1
27182,10/24/2016,10/27/2016,11/6/2016,11/7/2016,1
27183,10/24/2016,11/2/2016,11/14/2016,11/18/2016,1
27184,10/24/2016,1/25/2017,4/14/2017,4/17/2017,1
27185,10/24/2016,2/9/2017,4/30/2017,5/11/2017,1
27186,10/24/2016,10/26/2016,5/13/2017,5/15/2017,1
27187,10/24/2016,10/26/2016,5/13/2017,5/15/2017,1
27188,10/24/2016,10/26/2016,5/13/2017,5/15/2017,1
27189,10/24/2016,12/4/2016,5/19/2017,5/23/2017,1
27190,10/24/2016,12/4/2016,5/19/2017,5/23/2017,1
27191,10/24/2016,11/24/2016,6/24/2017,7/8/2017,1
27192,10/24/2016,10/30/2016,7/9/2017,7/11/2017,1
27193,10/24/2016,,10/31/2016,11/3/2016,0
27194,10/24/2016,,10/24/2016,10/26/2016,0
27195,10/24/2016,3/20/2017,4/2/2017,4/7/2017,1
27196,10/24/2016,,10/28/2016,10/30/2016,0
27197,10/24/2016,,10/26/2016,10/27/2016,0
27198,10/24/2016,,10/25/2016,10/26/2016,0
27199,10/24/2016,,10/28/2016,10/29/2016,0
27200,10/24/2016,,10/27/2016,10/28/2016,0
27201,10/24/2016,,10/24/2016,10/25/2016,0
27202,10/24/2016,,10/24/2016,10/25/2016,0
27203,10/24/2016,,10/24/2016,10/25/2016,0
27204,10/24/2016,,10/25/2016,10/26/2016,0
27205,10/24/2016,,10/25/2016,10/26/2016,0
27206,10/24/2016,,10/26/2016,10/27/2016,0
27207,10/24/2016,,10/27/2016,10/28/2016,0
27208,10/24/2016,,10/28/2016,10/30/2016,0
27209,10/24/2016,,10/29/2016,10/31/2016,0
27210,10/24/2016,,10/29/2016,10/31/2016,0
27211,10/24/2016,,10/31/2016,11/2/2016,0
27212,10/24/2016,,11/3/2016,11/4/2016,0
27213,10/24/2016,,11/3/2016,11/7/2016,0
27214,10/24/2016,,11/3/2016,11/7/2016,0
27215,10/24/2016,,11/13/2016,11/15/2016,0
27216,10/24/2016,,11/14/2016,11/16/2016,0
27217,10/24/2016,,11/14/2016,11/16/2016,0
27218,10/24/2016,,11/14/2016,11/18/2016,0
27219,10/24/2016,,11/19/2016,11/20/2016,0
27220,10/24/2016,,11/15/2016,11/22/2016,0
27221,10/24/2016,,11/18/2016,11/25/2016,0
27222,10/24/2016,,11/18/2016,11/25/2016,0
27223,10/24/2016,,11/21/2016,11/28/2016,0
27224,10/24/2016,,11/23/2016,11/30/2016,0
27225,10/24/2016,,12/1/2016,12/3/2016,0
27226,10/24/2016,,12/3/2016,12/4/2016,0
27227,10/24/2016,,2/16/2017,2/23/2017,0
27228,10/24/2016,,2/27/2017,3/2/2017,0
27229,10/24/2016,,3/25/2017,3/26/2017,0
27230,10/24/2016,,5/25/2017,6/8/2017,0
27231,10/24/2016,,6/13/2017,6/20/2017,0
27232,10/24/2016,,6/13/2017,6/20/2017,0
27233,10/24/2016,,7/7/2017,7/14/2017,0
27234,10/25/2016,10/25/2016,10/25/2016,10/26/2016,1
27235,10/25/2016,,10/25/2016,10/26/2016,0
27236,10/25/2016,10/26/2016,10/28/2016,10/29/2016,1
27237,10/25/2016,10/29/2016,10/30/2016,11/1/2016,1
27238,10/25/2016,11/3/2016,11/16/2016,11/18/2016,1
27239,10/25/2016,,11/18/2016,11/25/2016,0
27240,10/25/2016,11/1/2016,12/12/2016,12/17/2016,1
27241,10/25/2016,10/26/2016,12/17/2016,12/19/2016,1
27242,10/25/2016,10/26/2016,12/17/2016,12/19/2016,1
27243,10/25/2016,12/6/2016,12/23/2016,12/27/2016,1
27244,10/25/2016,12/6/2016,12/23/2016,12/27/2016,1
27245,10/25/2016,12/2/2016,12/26/2016,12/28/2016,1
27246,10/25/2016,10/25/2016,12/30/2016,1/1/2017,1
27247,10/25/2016,3/1/2017,3/14/2017,3/18/2017,1
27248,10/25/2016,1/17/2017,3/30/2017,4/2/2017,1
27249,10/25/2016,2/1/2017,6/12/2017,6/19/2017,1
27250,10/25/2016,2/1/2017,6/12/2017,6/19/2017,1
27251,10/25/2016,10/25/2016,6/12/2017,6/26/2017,1
27252,10/25/2016,10/25/2016,6/19/2017,6/26/2017,1
27253,10/25/2016,4/10/2017,6/22/2017,6/29/2017,1
27254,10/25/2016,4/10/2017,6/22/2017,6/29/2017,1
27255,10/25/2016,6/29/2017,6/30/2017,7/1/2017,1
27256,10/25/2016,6/29/2017,6/30/2017,7/2/2017,1
27257,10/25/2016,5/3/2017,7/3/2017,7/10/2017,1
27258,10/25/2016,3/21/2017,7/22/2017,7/29/2017,1
27259,10/25/2016,3/15/2017,7/24/2017,7/31/2017,1
27260,10/25/2016,3/24/2017,8/10/2017,8/20/2017,1
27261,10/25/2016,3/24/2017,8/10/2017,8/20/2017,1
27262,10/25/2016,,12/28/2016,1/5/2017,0
27263,10/25/2016,,12/30/2016,1/2/2017,0
27264,10/25/2016,,8/26/2017,9/6/2017,0
27265,10/25/2016,12/27/2016,12/31/2016,1/1/2017,1
27266,10/25/2016,,11/2/2016,11/4/2016,0
27267,10/25/2016,,10/25/2016,10/26/2016,0
27268,10/25/2016,,10/25/2016,10/27/2016,0
27269,10/25/2016,,10/26/2016,10/28/2016,0
27270,10/25/2016,,10/27/2016,10/28/2016,0
27271,10/25/2016,,10/28/2016,10/29/2016,0
27272,10/25/2016,,10/31/2016,11/1/2016,0
27273,10/25/2016,,10/31/2016,11/1/2016,0
27274,10/25/2016,,11/2/2016,11/6/2016,0
27275,10/25/2016,,10/31/2016,11/6/2016,0
27276,10/25/2016,,11/7/2016,11/12/2016,0
27277,10/25/2016,,11/13/2016,11/14/2016,0
27278,10/25/2016,,11/13/2016,11/18/2016,0
27279,10/25/2016,,11/17/2016,11/21/2016,0
27280,10/25/2016,,11/24/2016,11/26/2016,0
27281,10/25/2016,,11/25/2016,11/27/2016,0
27282,10/25/2016,,11/16/2016,11/30/2016,0
27283,10/25/2016,,11/16/2016,11/30/2016,0
27284,10/25/2016,,12/4/2016,12/6/2016,0
27285,10/25/2016,,12/8/2016,12/11/2016,0
27286,10/25/2016,,12/19/2016,12/23/2016,0
27287,10/25/2016,,12/23/2016,12/27/2016,0
27288,10/25/2016,,12/24/2016,12/28/2016,0
27289,10/25/2016,,12/30/2016,1/1/2017,0
27290,10/25/2016,,12/30/2016,1/1/2017,0
27291,10/25/2016,,12/30/2016,1/1/2017,0
27292,10/25/2016,,1/1/2017,1/5/2017,0
27293,10/25/2016,,1/10/2017,1/16/2017,0
27294,10/25/2016,,2/18/2017,2/25/2017,0
27295,10/25/2016,,2/21/2017,2/28/2017,0
27296,10/25/2016,,2/21/2017,2/28/2017,0
27297,10/25/2016,,2/3/2017,3/3/2017,0
27298,10/25/2016,,3/2/2017,3/5/2017,0
27299,10/25/2016,,3/2/2017,3/5/2017,0
27300,10/25/2016,,2/27/2017,3/6/2017,0
27301,10/25/2016,,3/14/2017,3/18/2017,0
27302,10/25/2016,,3/14/2017,3/18/2017,0
27303,10/25/2016,,3/19/2017,3/26/2017,0
27304,10/25/2016,,3/24/2017,3/28/2017,0
27305,10/25/2016,,4/17/2017,4/21/2017,0
27306,10/25/2016,,4/17/2017,4/21/2017,0
27307,10/25/2016,,5/4/2017,5/7/2017,0
27308,10/25/2016,,5/4/2017,5/7/2017,0
27309,10/25/2016,,5/4/2017,5/7/2017,0
27310,10/25/2016,,5/29/2017,6/8/2017,0
27311,10/25/2016,,6/15/2017,6/17/2017,0
27312,10/25/2016,,6/18/2017,6/25/2017,0
27313,10/25/2016,,7/3/2017,7/8/2017,0
27314,10/25/2016,,7/4/2017,7/11/2017,0
27315,10/25/2016,,8/7/2017,8/14/2017,0
27316,10/25/2016,,8/7/2017,8/14/2017,0
27317,10/25/2016,,8/7/2017,8/16/2017,0
27318,10/26/2016,10/26/2016,10/26/2016,10/28/2016,1
27319,10/26/2016,11/9/2016,11/20/2016,11/23/2016,1
27320,10/26/2016,11/27/2016,11/29/2016,11/30/2016,1
27321,10/26/2016,11/3/2016,12/15/2016,12/18/2016,1
27322,10/26/2016,11/3/2016,12/15/2016,12/19/2016,1
27323,10/26/2016,11/19/2016,12/24/2016,12/26/2016,1
27324,10/26/2016,10/26/2016,12/29/2016,1/1/2017,1
27325,10/26/2016,11/8/2016,1/20/2017,1/24/2017,1
27326,10/26/2016,10/27/2016,1/28/2017,1/29/2017,1
27327,10/26/2016,10/27/2016,1/28/2017,1/29/2017,1
27328,10/26/2016,10/26/2016,2/23/2017,2/27/2017,1
27329,10/26/2016,10/31/2016,5/15/2017,5/29/2017,1
27330,10/26/2016,12/6/2016,5/19/2017,5/26/2017,1
27331,10/26/2016,5/22/2017,5/26/2017,6/9/2017,1
27332,10/26/2016,12/3/2016,5/28/2017,6/3/2017,1
27333,10/26/2016,12/29/2016,5/30/2017,6/1/2017,1
27334,10/26/2016,10/31/2016,6/2/2017,6/9/2017,1
27335,10/26/2016,12/9/2016,6/5/2017,6/19/2017,1
27336,10/26/2016,12/6/2016,6/6/2017,6/27/2017,1
27337,10/26/2016,10/31/2016,6/24/2017,7/4/2017,1
27338,10/26/2016,11/1/2016,7/1/2017,7/15/2017,1
27339,10/26/2016,11/19/2016,7/9/2017,7/11/2017,1
27340,10/26/2016,10/26/2016,7/21/2017,7/28/2017,1
27341,10/26/2016,1/6/2017,8/13/2017,8/23/2017,1
27342,10/26/2016,1/6/2017,8/13/2017,8/23/2017,1
27343,10/26/2016,,10/26/2016,10/27/2016,0
27344,10/26/2016,,10/26/2016,10/27/2016,0
27345,10/26/2016,,10/26/2016,10/27/2016,0
27346,10/26/2016,,10/26/2016,10/27/2016,0
27347,10/26/2016,,4/10/2017,4/23/2017,0
27348,10/26/2016,,11/2/2016,11/3/2016,0
27349,10/26/2016,,11/22/2016,11/24/2016,0
27350,10/26/2016,,4/11/2017,4/20/2017,0
27351,10/26/2016,,7/21/2017,7/29/2017,0
27352,10/26/2016,,10/26/2016,10/27/2016,0
27353,10/26/2016,,10/26/2016,10/28/2016,0
27354,10/26/2016,,10/27/2016,10/29/2016,0
27355,10/26/2016,,10/27/2016,10/29/2016,0
27356,10/26/2016,,11/1/2016,11/2/2016,0
27357,10/26/2016,,11/4/2016,11/5/2016,0
27358,10/26/2016,,11/9/2016,11/10/2016,0
27359,10/26/2016,,11/7/2016,11/13/2016,0
27360,10/26/2016,,11/14/2016,11/15/2016,0
27361,10/26/2016,,11/13/2016,11/18/2016,0
27362,10/26/2016,,11/12/2016,11/19/2016,0
27363,10/26/2016,,11/13/2016,11/20/2016,0
27364,10/26/2016,,11/18/2016,11/21/2016,0
27365,10/26/2016,,11/19/2016,11/23/2016,0
27366,10/26/2016,,12/8/2016,12/13/2016,0
27367,10/26/2016,,12/15/2016,12/16/2016,0
27368,10/26/2016,,12/15/2016,12/18/2016,0
27369,10/26/2016,,12/17/2016,12/20/2016,0
27370,10/26/2016,,12/19/2016,12/24/2016,0
27371,10/26/2016,,12/19/2016,12/24/2016,0
27372,10/26/2016,,12/31/2016,1/2/2017,0
27373,10/26/2016,,12/31/2016,1/2/2017,0
27374,10/26/2016,,1/18/2017,1/20/2017,0
27375,10/26/2016,,1/22/2017,1/29/2017,0
27376,10/26/2016,,3/9/2017,3/14/2017,0
27377,10/26/2016,,3/9/2017,3/14/2017,0
27378,10/26/2016,,3/9/2017,3/14/2017,0
27379,10/26/2016,,3/13/2017,3/19/2017,0
27380,10/26/2016,,4/10/2017,4/14/2017,0
27381,10/26/2016,,4/10/2017,4/14/2017,0
27382,10/26/2016,,4/11/2017,4/20/2017,0
27383,10/26/2016,,5/20/2017,5/29/2017,0
27384,10/27/2016,10/27/2016,10/27/2016,10/28/2016,1
27385,10/27/2016,10/27/2016,10/27/2016,10/28/2016,1
27386,10/27/2016,10/27/2016,10/27/2016,10/29/2016,1
27387,10/27/2016,11/5/2016,12/18/2016,12/22/2016,1
27388,10/27/2016,11/3/2016,12/18/2016,12/22/2016,1
27389,10/27/2016,11/30/2016,12/23/2016,12/28/2016,1
27390,10/27/2016,11/30/2016,12/23/2016,12/28/2016,1
27391,10/27/2016,11/21/2016,1/3/2017,1/10/2017,1
27392,10/27/2016,1/11/2017,1/13/2017,1/15/2017,1
27393,10/27/2016,12/9/2016,2/6/2017,2/7/2017,1
27394,10/27/2016,12/9/2016,2/6/2017,2/7/2017,1
27395,10/27/2016,12/9/2016,2/6/2017,2/7/2017,1
27396,10/27/2016,11/4/2016,2/12/2017,2/15/2017,1
27397,10/27/2016,3/7/2017,4/19/2017,4/22/2017,1
27398,10/27/2016,10/28/2016,6/3/2017,6/13/2017,1
27399,10/27/2016,1/12/2017,7/5/2017,7/12/2017,1
27400,10/27/2016,,11/3/2016,11/4/2016,0
27401,10/27/2016,,11/3/2016,11/4/2016,0
27402,10/27/2016,,11/23/2016,11/25/2016,0
27403,10/27/2016,,12/26/2016,12/27/2016,0
27404,10/27/2016,,10/27/2016,10/28/2016,0
27405,10/27/2016,,10/27/2016,10/28/2016,0
27406,10/27/2016,,10/27/2016,10/28/2016,0
27407,10/27/2016,,10/27/2016,10/29/2016,0
27408,10/27/2016,,10/29/2016,10/30/2016,0
27409,10/27/2016,,10/29/2016,10/30/2016,0
27410,10/27/2016,,10/30/2016,11/2/2016,0
27411,10/27/2016,,11/2/2016,11/3/2016,0
27412,10/27/2016,,11/2/2016,11/3/2016,0
27413,10/27/2016,,11/3/2016,11/4/2016,0
27414,10/27/2016,,11/3/2016,11/4/2016,0
27415,10/27/2016,,11/3/2016,11/4/2016,0
27416,10/27/2016,,11/3/2016,11/4/2016,0
27417,10/27/2016,,10/30/2016,11/4/2016,0
27418,10/27/2016,,11/2/2016,11/5/2016,0
27419,10/27/2016,,11/2/2016,11/5/2016,0
27420,10/27/2016,,11/4/2016,11/6/2016,0
27421,10/27/2016,,11/3/2016,11/6/2016,0
27422,10/27/2016,,11/5/2016,11/6/2016,0
27423,10/27/2016,,11/4/2016,11/7/2016,0
27424,10/27/2016,,11/8/2016,11/12/2016,0
27425,10/27/2016,,11/8/2016,11/12/2016,0
27426,10/27/2016,,11/8/2016,11/12/2016,0
27427,10/27/2016,,11/11/2016,11/13/2016,0
27428,10/27/2016,,11/15/2016,11/18/2016,0
27429,10/27/2016,,11/15/2016,11/19/2016,0
27430,10/27/2016,,11/19/2016,11/20/2016,0
27431,10/27/2016,,11/25/2016,11/26/2016,0
27432,10/27/2016,,11/19/2016,12/3/2016,0
27433,10/27/2016,,12/3/2016,12/4/2016,0
27434,10/27/2016,,12/3/2016,12/4/2016,0
27435,10/27/2016,,12/3/2016,12/5/2016,0
27436,10/27/2016,,12/23/2016,12/28/2016,0
27437,10/27/2016,,1/9/2017,1/12/2017,0
27438,10/27/2016,,1/16/2017,1/19/2017,0
27439,10/27/2016,,1/9/2017,1/12/2017,0
27440,10/27/2016,,1/16/2017,1/19/2017,0
27441,10/27/2016,,1/9/2017,1/12/2017,0
27442,10/27/2016,,1/16/2017,1/19/2017,0
27443,10/27/2016,,1/7/2017,1/14/2017,0
27444,10/27/2016,,1/7/2017,1/14/2017,0
27445,10/27/2016,,3/25/2017,3/30/2017,0
27446,10/27/2016,,3/25/2017,4/1/2017,0
27447,10/27/2016,,7/2/2017,7/6/2017,0
27448,10/27/2016,,7/7/2017,7/9/2017,0
27449,10/27/2016,,7/7/2017,7/9/2017,0
27450,10/27/2016,,7/7/2017,7/9/2017,0
27451,10/27/2016,,7/7/2017,7/9/2017,0
27452,10/27/2016,,7/7/2017,7/9/2017,0
27453,10/28/2016,10/28/2016,10/28/2016,10/29/2016,1
27454,10/28/2016,10/28/2016,10/28/2016,10/29/2016,1
27455,10/28/2016,10/29/2016,10/29/2016,10/30/2016,1
27456,10/28/2016,10/30/2016,10/30/2016,10/31/2016,1
27457,10/28/2016,11/7/2016,11/18/2016,11/20/2016,1
27458,10/28/2016,11/8/2016,11/26/2016,11/28/2016,1
27459,10/28/2016,1/25/2017,2/3/2017,2/9/2017,1
27460,10/28/2016,11/13/2016,3/16/2017,3/23/2017,1
27461,10/28/2016,11/14/2016,4/13/2017,4/18/2017,1
27462,10/28/2016,11/14/2016,4/13/2017,4/18/2017,1
27463,10/28/2016,,11/3/2016,11/4/2016,0
27464,10/28/2016,,10/28/2016,10/29/2016,0
27465,10/28/2016,,11/2/2016,11/3/2016,0
27466,10/28/2016,,10/28/2016,10/29/2016,0
27467,10/28/2016,,10/29/2016,11/5/2016,0
27468,10/28/2016,,10/28/2016,10/29/2016,0
27469,10/28/2016,,10/28/2016,10/29/2016,0
27470,10/28/2016,,10/28/2016,10/29/2016,0
27471,10/28/2016,,10/30/2016,11/1/2016,0
27472,10/28/2016,,10/30/2016,11/1/2016,0
27473,10/28/2016,,11/1/2016,11/3/2016,0
27474,10/28/2016,,10/31/2016,11/3/2016,0
27475,10/28/2016,,11/7/2016,11/10/2016,0
27476,10/28/2016,,11/6/2016,11/10/2016,0
27477,10/28/2016,,11/12/2016,11/17/2016,0
27478,10/28/2016,,11/28/2016,12/1/2016,0
27479,10/28/2016,,1/24/2017,2/28/2017,0
27480,10/28/2016,,3/14/2017,3/24/2017,0
27481,10/28/2016,,3/20/2017,3/27/2017,0
27482,10/28/2016,,4/27/2017,5/5/2017,0
27483,10/28/2016,,4/27/2017,5/5/2017,0
27484,10/28/2016,,5/16/2017,5/23/2017,0
27485,10/28/2016,,5/20/2017,5/30/2017,0
27486,10/28/2016,,5/28/2017,6/1/2017,0
27487,10/28/2016,,8/10/2017,8/15/2017,0
27488,10/28/2016,,8/20/2017,8/27/2017,0
27489,10/29/2016,10/29/2016,12/17/2016,12/22/2016,1
27490,10/29/2016,11/21/2016,12/30/2016,1/2/2017,1
27491,10/29/2016,,12/29/2016,1/1/2017,0
27492,10/29/2016,,10/29/2016,10/30/2016,0
27493,10/29/2016,,10/29/2016,10/30/2016,0
27494,10/29/2016,,10/29/2016,10/30/2016,0
27495,10/29/2016,,10/29/2016,10/30/2016,0
27496,10/29/2016,,10/29/2016,10/30/2016,0
27497,10/29/2016,,10/29/2016,10/30/2016,0
27498,10/29/2016,,10/30/2016,10/31/2016,0
27499,10/29/2016,,10/30/2016,10/31/2016,0
27500,10/29/2016,,10/30/2016,11/1/2016,0
27501,10/29/2016,,10/31/2016,11/2/2016,0
27502,10/29/2016,,10/30/2016,11/3/2016,0
27503,10/29/2016,,11/1/2016,11/5/2016,0
27504,10/29/2016,,11/5/2016,11/6/2016,0
27505,10/29/2016,,11/21/2016,11/27/2016,0
27506,10/29/2016,,12/17/2016,12/22/2016,0
27507,10/29/2016,,12/29/2016,1/1/2017,0
27508,10/29/2016,,12/30/2016,1/1/2017,0
27509,10/29/2016,,12/30/2016,1/2/2017,0
27510,10/29/2016,,12/30/2016,1/2/2017,0
27511,10/29/2016,,12/30/2016,1/2/2017,0
27512,10/29/2016,,1/7/2017,1/9/2017,0
27513,10/29/2016,,2/25/2017,2/28/2017,0
27514,10/29/2016,,2/25/2017,2/28/2017,0
27515,10/29/2016,,2/25/2017,2/28/2017,0
27516,10/29/2016,,3/28/2017,4/4/2017,0
27517,10/29/2016,,8/20/2017,8/24/2017,0
27518,10/30/2016,10/31/2016,11/19/2016,11/26/2016,1
27519,10/30/2016,11/1/2016,6/25/2017,6/30/2017,1
27520,10/30/2016,7/27/2017,8/20/2017,8/23/2017,1
27521,10/30/2016,7/21/2017,8/21/2017,8/25/2017,1
27522,10/30/2016,8/11/2017,8/27/2017,8/30/2017,1
27523,10/30/2016,,6/23/2017,7/7/2017,0
27524,10/30/2016,,12/30/2016,12/31/2016,0
27525,10/30/2016,,12/30/2016,12/31/2016,0
27526,10/30/2016,,10/30/2016,10/31/2016,0
27527,10/30/2016,,10/30/2016,10/31/2016,0
27528,10/30/2016,,10/31/2016,11/1/2016,0
27529,10/30/2016,,10/30/2016,11/1/2016,0
27530,10/30/2016,,10/31/2016,11/1/2016,0
27531,10/30/2016,,10/30/2016,11/1/2016,0
27532,10/30/2016,,11/1/2016,11/2/2016,0
27533,10/30/2016,,11/5/2016,11/6/2016,0
27534,10/30/2016,,11/24/2016,11/27/2016,0
27535,10/30/2016,,1/12/2017,1/13/2017,0
27536,10/30/2016,,3/25/2017,4/1/2017,0
27537,10/30/2016,,3/30/2017,4/3/2017,0
27538,10/30/2016,,4/12/2017,4/19/2017,0
27539,10/30/2016,,7/1/2017,7/8/2017,0
27540,10/30/2016,,7/1/2017,7/8/2017,0
27541,10/30/2016,,8/6/2017,8/8/2017,0
27542,10/30/2016,,8/6/2017,8/8/2017,0
27543,10/31/2016,11/7/2016,11/25/2016,11/28/2016,1
27544,10/31/2016,11/1/2016,12/8/2016,12/9/2016,1
27545,10/31/2016,11/1/2016,12/8/2016,12/9/2016,1
27546,10/31/2016,12/6/2016,12/23/2016,12/26/2016,1
27547,10/31/2016,12/4/2016,1/1/2017,1/5/2017,1
27548,10/31/2016,11/11/2016,1/1/2017,1/5/2017,1
27549,10/31/2016,12/4/2016,1/1/2017,1/5/2017,1
27550,10/31/2016,10/31/2016,1/4/2017,1/14/2017,1
27551,10/31/2016,11/3/2016,3/13/2017,3/14/2017,1
27552,10/31/2016,11/27/2016,4/17/2017,4/21/2017,1
27553,10/31/2016,5/2/2017,7/1/2017,7/9/2017,1
27554,10/31/2016,,10/31/2016,11/1/2016,0
27555,10/31/2016,,11/3/2016,11/6/2016,0
27556,10/31/2016,,10/31/2016,11/1/2016,0
27557,10/31/2016,,10/31/2016,11/1/2016,0
27558,10/31/2016,,11/28/2016,11/29/2016,0
27559,10/31/2016,,10/31/2016,11/2/2016,0
27560,10/31/2016,,10/31/2016,11/1/2016,0
27561,10/31/2016,,11/1/2016,11/2/2016,0
27562,10/31/2016,,10/31/2016,11/1/2016,0
27563,10/31/2016,,10/31/2016,11/2/2016,0
27564,10/31/2016,,10/31/2016,11/4/2016,0
27565,10/31/2016,,11/3/2016,11/6/2016,0
27566,10/31/2016,,11/7/2016,11/8/2016,0
27567,10/31/2016,,11/7/2016,11/8/2016,0
27568,10/31/2016,,11/7/2016,11/9/2016,0
27569,10/31/2016,,11/7/2016,11/10/2016,0
27570,10/31/2016,,11/13/2016,11/17/2016,0
27571,10/31/2016,,11/17/2016,11/20/2016,0
27572,10/31/2016,,11/17/2016,11/20/2016,0
27573,10/31/2016,,11/14/2016,11/21/2016,0
27574,10/31/2016,,11/20/2016,11/21/2016,0
27575,10/31/2016,,11/26/2016,11/27/2016,0
27576,10/31/2016,,11/28/2016,12/2/2016,0
27577,10/31/2016,,11/29/2016,12/2/2016,0
27578,10/31/2016,,1/7/2017,1/8/2017,0
27579,10/31/2016,,1/7/2017,1/8/2017,0
27580,10/31/2016,,2/19/2017,2/26/2017,0
27581,10/31/2016,,2/28/2017,3/5/2017,0
27582,10/31/2016,,1/10/2017,3/7/2017,0
27583,10/31/2016,,3/6/2017,3/11/2017,0
27584,10/31/2016,,3/11/2017,3/18/2017,0
27585,10/31/2016,,5/15/2017,5/29/2017,0
27586,10/31/2016,,6/27/2017,7/8/2017,0
27587,10/31/2016,,6/27/2017,7/8/2017,0
27588,10/31/2016,,8/15/2017,8/25/2017,0
27589,11/1/2016,11/1/2016,12/16/2016,12/17/2016,1
27590,11/1/2016,1/10/2017,2/25/2017,3/4/2017,1
27591,11/1/2016,1/10/2017,2/25/2017,3/4/2017,1
27592,11/1/2016,12/15/2016,3/5/2017,3/15/2017,1
27593,11/1/2016,12/16/2016,4/21/2017,4/30/2017,1
27594,11/1/2016,11/13/2016,8/13/2017,8/20/2017,1
27595,11/1/2016,11/13/2016,8/13/2017,8/20/2017,1
27596,11/1/2016,,12/28/2016,1/2/2017,0
27597,11/1/2016,,3/14/2017,3/19/2017,0
27598,11/1/2016,,3/19/2017,3/23/2017,0
27599,11/1/2016,,11/1/2016,11/2/2016,0
27600,11/1/2016,,11/1/2016,11/2/2016,0
27601,11/1/2016,,11/1/2016,11/2/2016,0
27602,11/1/2016,,11/2/2016,11/4/2016,0
27603,11/1/2016,,11/4/2016,11/6/2016,0
27604,11/1/2016,,11/4/2016,11/6/2016,0
27605,11/1/2016,,11/6/2016,11/8/2016,0
27606,11/1/2016,,11/7/2016,11/10/2016,0
27607,11/1/2016,,11/10/2016,11/14/2016,0
27608,11/1/2016,,11/12/2016,11/16/2016,0
27609,11/1/2016,,11/16/2016,11/17/2016,0
27610,11/1/2016,,12/5/2016,12/12/2016,0
27611,11/1/2016,,12/5/2016,12/12/2016,0
27612,11/1/2016,,12/12/2016,12/17/2016,0
27613,11/1/2016,,12/17/2016,12/18/2016,0
27614,11/1/2016,,12/17/2016,12/18/2016,0
27615,11/1/2016,,12/25/2016,12/26/2016,0
27616,11/1/2016,,12/25/2016,12/26/2016,0
27617,11/1/2016,,12/25/2016,12/26/2016,0
27618,11/1/2016,,12/30/2016,1/1/2017,0
27619,11/1/2016,,12/30/2016,1/1/2017,0
27620,11/1/2016,,1/14/2017,1/15/2017,0
27621,11/1/2016,,2/22/2017,3/1/2017,0
27622,11/1/2016,,3/7/2017,3/11/2017,0
27623,11/1/2016,,4/3/2017,4/7/2017,0
27624,11/1/2016,,5/13/2017,5/20/2017,0
27625,11/1/2016,,5/13/2017,5/20/2017,0
27626,11/1/2016,,5/13/2017,5/20/2017,0
27627,11/1/2016,,6/14/2017,6/21/2017,0
27628,11/1/2016,,6/13/2017,6/23/2017,0
27629,11/1/2016,,8/8/2017,8/16/2017,0
27630,11/2/2016,11/28/2016,12/6/2016,12/7/2016,1
27631,11/2/2016,11/24/2016,12/7/2016,12/11/2016,1
27632,11/2/2016,11/14/2016,1/7/2017,1/11/2017,1
27633,11/2/2016,1/19/2017,2/8/2017,3/1/2017,1
27634,11/2/2016,3/13/2017,4/13/2017,4/22/2017,1
27635,11/2/2016,11/7/2016,4/13/2017,4/22/2017,1
27636,11/2/2016,11/3/2016,4/13/2017,4/22/2017,1
27637,11/2/2016,11/3/2016,4/13/2017,4/22/2017,1
27638,11/2/2016,11/2/2016,4/30/2017,5/3/2017,1
27639,11/2/2016,,11/2/2016,11/4/2016,0
27640,11/2/2016,,11/15/2016,11/17/2016,0
27641,11/2/2016,,11/2/2016,11/3/2016,0
27642,11/2/2016,,11/2/2016,11/5/2016,0
27643,11/2/2016,,11/4/2016,11/6/2016,0
27644,11/2/2016,,11/7/2016,11/8/2016,0
27645,11/2/2016,,11/7/2016,11/8/2016,0
27646,11/2/2016,,11/8/2016,11/9/2016,0
27647,11/2/2016,,11/8/2016,11/9/2016,0
27648,11/2/2016,,11/13/2016,11/20/2016,0
27649,11/2/2016,,11/13/2016,11/19/2016,0
27650,11/2/2016,,11/17/2016,11/20/2016,0
27651,11/2/2016,,11/13/2016,11/20/2016,0
27652,11/2/2016,,11/13/2016,11/20/2016,0
27653,11/2/2016,,11/20/2016,11/23/2016,0
27654,11/2/2016,,11/17/2016,11/24/2016,0
27655,11/2/2016,,11/20/2016,11/26/2016,0
27656,11/2/2016,,11/27/2016,11/30/2016,0
27657,11/2/2016,,11/25/2016,11/30/2016,0
27658,11/2/2016,,11/29/2016,12/1/2016,0
27659,11/2/2016,,12/3/2016,12/5/2016,0
27660,11/2/2016,,12/9/2016,12/12/2016,0
